,file1,file2,score,type,ind,D_open,D_ext
2831,./sequences/prot-0584.fa,./sequences/prot-0611.fa,50,pos,31,-6,-4
2832,./sequences/prot-0586.fa,./sequences/prot-0590.fa,58,pos,32,-6,-4
2833,./sequences/prot-0587.fa,./sequences/prot-0606.fa,43,pos,33,-6,-4
2834,./sequences/prot-0589.fa,./sequences/prot-0591.fa,48,pos,34,-6,-4
2835,./sequences/prot-0590.fa,./sequences/prot-0610.fa,36,pos,35,-6,-4
2836,./sequences/prot-0592.fa,./sequences/prot-0601.fa,36,pos,36,-6,-4
2837,./sequences/prot-0594.fa,./sequences/prot-0596.fa,44,pos,37,-6,-4
2838,./sequences/prot-0595.fa,./sequences/prot-0620.fa,37,pos,38,-6,-4
2839,./sequences/prot-0597.fa,./sequences/prot-0621.fa,18,pos,39,-6,-4
2840,./sequences/prot-0600.fa,./sequences/prot-0605.fa,24,pos,40,-6,-4
2841,./sequences/prot-0602.fa,./sequences/prot-0616.fa,28,pos,41,-6,-4
2842,./sequences/prot-0605.fa,./sequences/prot-0615.fa,21,pos,42,-6,-4
2843,./sequences/prot-0609.fa,./sequences/prot-0611.fa,79,pos,43,-6,-4
2844,./sequences/prot-0614.fa,./sequences/prot-0616.fa,134,pos,44,-6,-4
2845,./sequences/prot-0659.fa,./sequences/prot-0661.fa,44,pos,45,-6,-4
2846,./sequences/prot-0735.fa,./sequences/prot-0736.fa,63,pos,46,-6,-4
2847,./sequences/prot-0776.fa,./sequences/prot-0779.fa,280,pos,47,-6,-4
2848,./sequences/prot-0829.fa,./sequences/prot-0832.fa,59,pos,48,-6,-4
2849,./sequences/prot-0860.fa,./sequences/prot-0862.fa,52,pos,49,-6,-4
2850,./sequences/prot-0018.fa,./sequences/prot-0198.fa,29,neg,50,-6,-4
2851,./sequences/prot-0035.fa,./sequences/prot-0071.fa,22,neg,51,-6,-4
2852,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-6,-4
2853,./sequences/prot-0075.fa,./sequences/prot-0561.fa,24,neg,53,-6,-4
2854,./sequences/prot-0093.fa,./sequences/prot-0091.fa,31,neg,54,-6,-4
2855,./sequences/prot-0110.fa,./sequences/prot-0613.fa,25,neg,55,-6,-4
2856,./sequences/prot-0131.fa,./sequences/prot-0547.fa,48,neg,56,-6,-4
2857,./sequences/prot-0148.fa,./sequences/prot-0369.fa,16,neg,57,-6,-4
2858,./sequences/prot-0166.fa,./sequences/prot-0839.fa,15,neg,58,-6,-4
2859,./sequences/prot-0186.fa,./sequences/prot-0014.fa,16,neg,59,-6,-4
2860,./sequences/prot-0206.fa,./sequences/prot-0313.fa,33,neg,60,-6,-4
2861,./sequences/prot-0228.fa,./sequences/prot-0121.fa,16,neg,61,-6,-4
2862,./sequences/prot-0244.fa,./sequences/prot-0817.fa,15,neg,62,-6,-4
2863,./sequences/prot-0262.fa,./sequences/prot-0540.fa,34,neg,63,-6,-4
2864,./sequences/prot-0286.fa,./sequences/prot-0641.fa,41,neg,64,-6,-4
2865,./sequences/prot-0305.fa,./sequences/prot-0785.fa,32,neg,65,-6,-4
2866,./sequences/prot-0326.fa,./sequences/prot-0712.fa,21,neg,66,-6,-4
2867,./sequences/prot-0346.fa,./sequences/prot-0063.fa,31,neg,67,-6,-4
2868,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-6,-4
2869,./sequences/prot-0380.fa,./sequences/prot-0553.fa,38,neg,69,-6,-4
2870,./sequences/prot-0397.fa,./sequences/prot-0470.fa,43,neg,70,-6,-4
2871,./sequences/prot-0414.fa,./sequences/prot-0903.fa,26,neg,71,-6,-4
2872,./sequences/prot-0431.fa,./sequences/prot-0093.fa,23,neg,72,-6,-4
2873,./sequences/prot-0446.fa,./sequences/prot-0424.fa,47,neg,73,-6,-4
2874,./sequences/prot-0469.fa,./sequences/prot-0609.fa,35,neg,74,-6,-4
2875,./sequences/prot-0486.fa,./sequences/prot-0314.fa,22,neg,75,-6,-4
2876,./sequences/prot-0503.fa,./sequences/prot-0454.fa,30,neg,76,-6,-4
2877,./sequences/prot-0520.fa,./sequences/prot-0088.fa,35,neg,77,-6,-4
2878,./sequences/prot-0536.fa,./sequences/prot-0452.fa,41,neg,78,-6,-4
2879,./sequences/prot-0552.fa,./sequences/prot-0460.fa,40,neg,79,-6,-4
2880,./sequences/prot-0571.fa,./sequences/prot-0711.fa,54,neg,80,-6,-4
2881,./sequences/prot-0595.fa,./sequences/prot-0503.fa,33,neg,81,-6,-4
2882,./sequences/prot-0616.fa,./sequences/prot-0819.fa,30,neg,82,-6,-4
2883,./sequences/prot-0631.fa,./sequences/prot-0386.fa,31,neg,83,-6,-4
2884,./sequences/prot-0648.fa,./sequences/prot-0022.fa,26,neg,84,-6,-4
2885,./sequences/prot-0665.fa,./sequences/prot-0100.fa,41,neg,85,-6,-4
2886,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-6,-4
2887,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-6,-4
2888,./sequences/prot-0716.fa,./sequences/prot-0710.fa,27,neg,88,-6,-4
2889,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-6,-4
2890,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-6,-4
2891,./sequences/prot-0772.fa,./sequences/prot-0886.fa,24,neg,91,-6,-4
2892,./sequences/prot-0791.fa,./sequences/prot-0245.fa,38,neg,92,-6,-4
2893,./sequences/prot-0805.fa,./sequences/prot-0261.fa,30,neg,93,-6,-4
2894,./sequences/prot-0821.fa,./sequences/prot-0591.fa,38,neg,94,-6,-4
2895,./sequences/prot-0843.fa,./sequences/prot-0026.fa,21,neg,95,-6,-4
2896,./sequences/prot-0860.fa,./sequences/prot-0510.fa,18,neg,96,-6,-4
2897,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-6,-4
2898,./sequences/prot-0900.fa,./sequences/prot-0264.fa,29,neg,98,-6,-4
2899,./sequences/prot-0915.fa,./sequences/prot-0407.fa,34,neg,99,-6,-4
2900,./sequences/prot-0004.fa,./sequences/prot-0008.fa,34,pos,0,-6,-5
2901,./sequences/prot-0031.fa,./sequences/prot-0034.fa,42,pos,1,-6,-5
2902,./sequences/prot-0047.fa,./sequences/prot-0050.fa,41,pos,2,-6,-5
2903,./sequences/prot-0065.fa,./sequences/prot-0069.fa,66,pos,3,-6,-5
2904,./sequences/prot-0077.fa,./sequences/prot-0082.fa,71,pos,4,-6,-5
2905,./sequences/prot-0098.fa,./sequences/prot-0102.fa,25,pos,5,-6,-5
2906,./sequences/prot-0124.fa,./sequences/prot-0125.fa,51,pos,6,-6,-5
2907,./sequences/prot-0166.fa,./sequences/prot-0177.fa,26,pos,7,-6,-5
2908,./sequences/prot-0170.fa,./sequences/prot-0173.fa,30,pos,8,-6,-5
2909,./sequences/prot-0175.fa,./sequences/prot-0178.fa,34,pos,9,-6,-5
2910,./sequences/prot-0187.fa,./sequences/prot-0190.fa,43,pos,10,-6,-5
2911,./sequences/prot-0240.fa,./sequences/prot-0242.fa,34,pos,11,-6,-5
2912,./sequences/prot-0271.fa,./sequences/prot-0275.fa,74,pos,12,-6,-5
2913,./sequences/prot-0298.fa,./sequences/prot-0300.fa,51,pos,13,-6,-5
2914,./sequences/prot-0326.fa,./sequences/prot-0327.fa,107,pos,14,-6,-5
2915,./sequences/prot-0354.fa,./sequences/prot-0355.fa,44,pos,15,-6,-5
2916,./sequences/prot-0357.fa,./sequences/prot-0360.fa,31,pos,16,-6,-5
2917,./sequences/prot-0361.fa,./sequences/prot-0364.fa,67,pos,17,-6,-5
2918,./sequences/prot-0369.fa,./sequences/prot-0370.fa,37,pos,18,-6,-5
2919,./sequences/prot-0380.fa,./sequences/prot-0384.fa,57,pos,19,-6,-5
2920,./sequences/prot-0384.fa,./sequences/prot-0392.fa,46,pos,20,-6,-5
2921,./sequences/prot-0410.fa,./sequences/prot-0412.fa,49,pos,21,-6,-5
2922,./sequences/prot-0459.fa,./sequences/prot-0461.fa,38,pos,22,-6,-5
2923,./sequences/prot-0465.fa,./sequences/prot-0466.fa,62,pos,23,-6,-5
2924,./sequences/prot-0484.fa,./sequences/prot-0485.fa,84,pos,24,-6,-5
2925,./sequences/prot-0507.fa,./sequences/prot-0509.fa,27,pos,25,-6,-5
2926,./sequences/prot-0533.fa,./sequences/prot-0534.fa,74,pos,26,-6,-5
2927,./sequences/prot-0570.fa,./sequences/prot-0572.fa,42,pos,27,-6,-5
2928,./sequences/prot-0580.fa,./sequences/prot-0615.fa,33,pos,28,-6,-5
2929,./sequences/prot-0582.fa,./sequences/prot-0586.fa,36,pos,29,-6,-5
2930,./sequences/prot-0583.fa,./sequences/prot-0598.fa,53,pos,30,-6,-5
2931,./sequences/prot-0584.fa,./sequences/prot-0611.fa,50,pos,31,-6,-5
2932,./sequences/prot-0586.fa,./sequences/prot-0590.fa,58,pos,32,-6,-5
2933,./sequences/prot-0587.fa,./sequences/prot-0606.fa,43,pos,33,-6,-5
2934,./sequences/prot-0589.fa,./sequences/prot-0591.fa,48,pos,34,-6,-5
2935,./sequences/prot-0590.fa,./sequences/prot-0610.fa,36,pos,35,-6,-5
2936,./sequences/prot-0592.fa,./sequences/prot-0601.fa,36,pos,36,-6,-5
2937,./sequences/prot-0594.fa,./sequences/prot-0596.fa,44,pos,37,-6,-5
2938,./sequences/prot-0595.fa,./sequences/prot-0620.fa,37,pos,38,-6,-5
2939,./sequences/prot-0597.fa,./sequences/prot-0621.fa,18,pos,39,-6,-5
2940,./sequences/prot-0600.fa,./sequences/prot-0605.fa,24,pos,40,-6,-5
2941,./sequences/prot-0602.fa,./sequences/prot-0616.fa,28,pos,41,-6,-5
2942,./sequences/prot-0605.fa,./sequences/prot-0615.fa,21,pos,42,-6,-5
2943,./sequences/prot-0609.fa,./sequences/prot-0611.fa,79,pos,43,-6,-5
2944,./sequences/prot-0614.fa,./sequences/prot-0616.fa,134,pos,44,-6,-5
2945,./sequences/prot-0659.fa,./sequences/prot-0661.fa,44,pos,45,-6,-5
2946,./sequences/prot-0735.fa,./sequences/prot-0736.fa,63,pos,46,-6,-5
2947,./sequences/prot-0776.fa,./sequences/prot-0779.fa,280,pos,47,-6,-5
2948,./sequences/prot-0829.fa,./sequences/prot-0832.fa,59,pos,48,-6,-5
2949,./sequences/prot-0860.fa,./sequences/prot-0862.fa,52,pos,49,-6,-5
2950,./sequences/prot-0018.fa,./sequences/prot-0198.fa,29,neg,50,-6,-5
2951,./sequences/prot-0035.fa,./sequences/prot-0071.fa,22,neg,51,-6,-5
2952,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-6,-5
2953,./sequences/prot-0075.fa,./sequences/prot-0561.fa,24,neg,53,-6,-5
2954,./sequences/prot-0093.fa,./sequences/prot-0091.fa,31,neg,54,-6,-5
2955,./sequences/prot-0110.fa,./sequences/prot-0613.fa,25,neg,55,-6,-5
2956,./sequences/prot-0131.fa,./sequences/prot-0547.fa,48,neg,56,-6,-5
2957,./sequences/prot-0148.fa,./sequences/prot-0369.fa,16,neg,57,-6,-5
2958,./sequences/prot-0166.fa,./sequences/prot-0839.fa,15,neg,58,-6,-5
2959,./sequences/prot-0186.fa,./sequences/prot-0014.fa,16,neg,59,-6,-5
2960,./sequences/prot-0206.fa,./sequences/prot-0313.fa,33,neg,60,-6,-5
2961,./sequences/prot-0228.fa,./sequences/prot-0121.fa,16,neg,61,-6,-5
2962,./sequences/prot-0244.fa,./sequences/prot-0817.fa,15,neg,62,-6,-5
2963,./sequences/prot-0262.fa,./sequences/prot-0540.fa,34,neg,63,-6,-5
2964,./sequences/prot-0286.fa,./sequences/prot-0641.fa,41,neg,64,-6,-5
2965,./sequences/prot-0305.fa,./sequences/prot-0785.fa,32,neg,65,-6,-5
2966,./sequences/prot-0326.fa,./sequences/prot-0712.fa,21,neg,66,-6,-5
2967,./sequences/prot-0346.fa,./sequences/prot-0063.fa,31,neg,67,-6,-5
2968,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-6,-5
2969,./sequences/prot-0380.fa,./sequences/prot-0553.fa,38,neg,69,-6,-5
2970,./sequences/prot-0397.fa,./sequences/prot-0470.fa,43,neg,70,-6,-5
2971,./sequences/prot-0414.fa,./sequences/prot-0903.fa,26,neg,71,-6,-5
2972,./sequences/prot-0431.fa,./sequences/prot-0093.fa,23,neg,72,-6,-5
2973,./sequences/prot-0446.fa,./sequences/prot-0424.fa,47,neg,73,-6,-5
2974,./sequences/prot-0469.fa,./sequences/prot-0609.fa,35,neg,74,-6,-5
2975,./sequences/prot-0486.fa,./sequences/prot-0314.fa,22,neg,75,-6,-5
2976,./sequences/prot-0503.fa,./sequences/prot-0454.fa,30,neg,76,-6,-5
2977,./sequences/prot-0520.fa,./sequences/prot-0088.fa,35,neg,77,-6,-5
2978,./sequences/prot-0536.fa,./sequences/prot-0452.fa,41,neg,78,-6,-5
2979,./sequences/prot-0552.fa,./sequences/prot-0460.fa,40,neg,79,-6,-5
2980,./sequences/prot-0571.fa,./sequences/prot-0711.fa,54,neg,80,-6,-5
2981,./sequences/prot-0595.fa,./sequences/prot-0503.fa,33,neg,81,-6,-5
2982,./sequences/prot-0616.fa,./sequences/prot-0819.fa,30,neg,82,-6,-5
2983,./sequences/prot-0631.fa,./sequences/prot-0386.fa,31,neg,83,-6,-5
2984,./sequences/prot-0648.fa,./sequences/prot-0022.fa,26,neg,84,-6,-5
2985,./sequences/prot-0665.fa,./sequences/prot-0100.fa,41,neg,85,-6,-5
2986,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-6,-5
2987,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-6,-5
2988,./sequences/prot-0716.fa,./sequences/prot-0710.fa,27,neg,88,-6,-5
2989,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-6,-5
2990,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-6,-5
2991,./sequences/prot-0772.fa,./sequences/prot-0886.fa,24,neg,91,-6,-5
2992,./sequences/prot-0791.fa,./sequences/prot-0245.fa,38,neg,92,-6,-5
2993,./sequences/prot-0805.fa,./sequences/prot-0261.fa,30,neg,93,-6,-5
2994,./sequences/prot-0821.fa,./sequences/prot-0591.fa,38,neg,94,-6,-5
2995,./sequences/prot-0843.fa,./sequences/prot-0026.fa,21,neg,95,-6,-5
2996,./sequences/prot-0860.fa,./sequences/prot-0510.fa,18,neg,96,-6,-5
2997,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-6,-5
2998,./sequences/prot-0900.fa,./sequences/prot-0264.fa,29,neg,98,-6,-5
2999,./sequences/prot-0915.fa,./sequences/prot-0407.fa,34,neg,99,-6,-5
3000,./sequences/prot-0004.fa,./sequences/prot-0008.fa,30,pos,0,-7,-1
3001,./sequences/prot-0031.fa,./sequences/prot-0034.fa,40,pos,1,-7,-1
3002,./sequences/prot-0047.fa,./sequences/prot-0050.fa,32,pos,2,-7,-1
3003,./sequences/prot-0065.fa,./sequences/prot-0069.fa,60,pos,3,-7,-1
3004,./sequences/prot-0077.fa,./sequences/prot-0082.fa,64,pos,4,-7,-1
3005,./sequences/prot-0098.fa,./sequences/prot-0102.fa,24,pos,5,-7,-1
3006,./sequences/prot-0124.fa,./sequences/prot-0125.fa,38,pos,6,-7,-1
3007,./sequences/prot-0166.fa,./sequences/prot-0177.fa,22,pos,7,-7,-1
3008,./sequences/prot-0170.fa,./sequences/prot-0173.fa,25,pos,8,-7,-1
3009,./sequences/prot-0175.fa,./sequences/prot-0178.fa,28,pos,9,-7,-1
3010,./sequences/prot-0187.fa,./sequences/prot-0190.fa,36,pos,10,-7,-1
3011,./sequences/prot-0240.fa,./sequences/prot-0242.fa,29,pos,11,-7,-1
3012,./sequences/prot-0271.fa,./sequences/prot-0275.fa,56,pos,12,-7,-1
3013,./sequences/prot-0298.fa,./sequences/prot-0300.fa,44,pos,13,-7,-1
3014,./sequences/prot-0326.fa,./sequences/prot-0327.fa,102,pos,14,-7,-1
3015,./sequences/prot-0354.fa,./sequences/prot-0355.fa,30,pos,15,-7,-1
3016,./sequences/prot-0357.fa,./sequences/prot-0360.fa,26,pos,16,-7,-1
3017,./sequences/prot-0361.fa,./sequences/prot-0364.fa,46,pos,17,-7,-1
3018,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-7,-1
3019,./sequences/prot-0380.fa,./sequences/prot-0384.fa,32,pos,19,-7,-1
3020,./sequences/prot-0384.fa,./sequences/prot-0392.fa,29,pos,20,-7,-1
3021,./sequences/prot-0410.fa,./sequences/prot-0412.fa,35,pos,21,-7,-1
3022,./sequences/prot-0459.fa,./sequences/prot-0461.fa,27,pos,22,-7,-1
3023,./sequences/prot-0465.fa,./sequences/prot-0466.fa,48,pos,23,-7,-1
3024,./sequences/prot-0484.fa,./sequences/prot-0485.fa,82,pos,24,-7,-1
3025,./sequences/prot-0507.fa,./sequences/prot-0509.fa,23,pos,25,-7,-1
3026,./sequences/prot-0533.fa,./sequences/prot-0534.fa,57,pos,26,-7,-1
3027,./sequences/prot-0570.fa,./sequences/prot-0572.fa,36,pos,27,-7,-1
3028,./sequences/prot-0580.fa,./sequences/prot-0615.fa,26,pos,28,-7,-1
3029,./sequences/prot-0582.fa,./sequences/prot-0586.fa,30,pos,29,-7,-1
3030,./sequences/prot-0583.fa,./sequences/prot-0598.fa,39,pos,30,-7,-1
3031,./sequences/prot-0584.fa,./sequences/prot-0611.fa,38,pos,31,-7,-1
3032,./sequences/prot-0586.fa,./sequences/prot-0590.fa,50,pos,32,-7,-1
3033,./sequences/prot-0587.fa,./sequences/prot-0606.fa,38,pos,33,-7,-1
3034,./sequences/prot-0589.fa,./sequences/prot-0591.fa,30,pos,34,-7,-1
3035,./sequences/prot-0590.fa,./sequences/prot-0610.fa,33,pos,35,-7,-1
3036,./sequences/prot-0592.fa,./sequences/prot-0601.fa,25,pos,36,-7,-1
3037,./sequences/prot-0594.fa,./sequences/prot-0596.fa,30,pos,37,-7,-1
3038,./sequences/prot-0595.fa,./sequences/prot-0620.fa,25,pos,38,-7,-1
3039,./sequences/prot-0597.fa,./sequences/prot-0621.fa,16,pos,39,-7,-1
3040,./sequences/prot-0600.fa,./sequences/prot-0605.fa,16,pos,40,-7,-1
3041,./sequences/prot-0602.fa,./sequences/prot-0616.fa,22,pos,41,-7,-1
3042,./sequences/prot-0605.fa,./sequences/prot-0615.fa,16,pos,42,-7,-1
3043,./sequences/prot-0609.fa,./sequences/prot-0611.fa,63,pos,43,-7,-1
3044,./sequences/prot-0614.fa,./sequences/prot-0616.fa,125,pos,44,-7,-1
3045,./sequences/prot-0659.fa,./sequences/prot-0661.fa,38,pos,45,-7,-1
3046,./sequences/prot-0735.fa,./sequences/prot-0736.fa,41,pos,46,-7,-1
3047,./sequences/prot-0776.fa,./sequences/prot-0779.fa,276,pos,47,-7,-1
3048,./sequences/prot-0829.fa,./sequences/prot-0832.fa,56,pos,48,-7,-1
3049,./sequences/prot-0860.fa,./sequences/prot-0862.fa,47,pos,49,-7,-1
3050,./sequences/prot-0018.fa,./sequences/prot-0198.fa,26,neg,50,-7,-1
3051,./sequences/prot-0035.fa,./sequences/prot-0071.fa,21,neg,51,-7,-1
3052,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-7,-1
3053,./sequences/prot-0075.fa,./sequences/prot-0561.fa,21,neg,53,-7,-1
3054,./sequences/prot-0093.fa,./sequences/prot-0091.fa,27,neg,54,-7,-1
3055,./sequences/prot-0110.fa,./sequences/prot-0613.fa,23,neg,55,-7,-1
3056,./sequences/prot-0131.fa,./sequences/prot-0547.fa,41,neg,56,-7,-1
3057,./sequences/prot-0148.fa,./sequences/prot-0369.fa,15,neg,57,-7,-1
3058,./sequences/prot-0166.fa,./sequences/prot-0839.fa,14,neg,58,-7,-1
3059,./sequences/prot-0186.fa,./sequences/prot-0014.fa,15,neg,59,-7,-1
3060,./sequences/prot-0206.fa,./sequences/prot-0313.fa,25,neg,60,-7,-1
3061,./sequences/prot-0228.fa,./sequences/prot-0121.fa,13,neg,61,-7,-1
3062,./sequences/prot-0244.fa,./sequences/prot-0817.fa,13,neg,62,-7,-1
3063,./sequences/prot-0262.fa,./sequences/prot-0540.fa,26,neg,63,-7,-1
3064,./sequences/prot-0286.fa,./sequences/prot-0641.fa,33,neg,64,-7,-1
3065,./sequences/prot-0305.fa,./sequences/prot-0785.fa,23,neg,65,-7,-1
3066,./sequences/prot-0326.fa,./sequences/prot-0712.fa,19,neg,66,-7,-1
3067,./sequences/prot-0346.fa,./sequences/prot-0063.fa,29,neg,67,-7,-1
3068,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-7,-1
3069,./sequences/prot-0380.fa,./sequences/prot-0553.fa,20,neg,69,-7,-1
3070,./sequences/prot-0397.fa,./sequences/prot-0470.fa,29,neg,70,-7,-1
3071,./sequences/prot-0414.fa,./sequences/prot-0903.fa,24,neg,71,-7,-1
3072,./sequences/prot-0431.fa,./sequences/prot-0093.fa,20,neg,72,-7,-1
3073,./sequences/prot-0446.fa,./sequences/prot-0424.fa,44,neg,73,-7,-1
3074,./sequences/prot-0469.fa,./sequences/prot-0609.fa,29,neg,74,-7,-1
3075,./sequences/prot-0486.fa,./sequences/prot-0314.fa,20,neg,75,-7,-1
3076,./sequences/prot-0503.fa,./sequences/prot-0454.fa,24,neg,76,-7,-1
3077,./sequences/prot-0520.fa,./sequences/prot-0088.fa,23,neg,77,-7,-1
3078,./sequences/prot-0536.fa,./sequences/prot-0452.fa,32,neg,78,-7,-1
3079,./sequences/prot-0552.fa,./sequences/prot-0460.fa,33,neg,79,-7,-1
3080,./sequences/prot-0571.fa,./sequences/prot-0711.fa,43,neg,80,-7,-1
3081,./sequences/prot-0595.fa,./sequences/prot-0503.fa,31,neg,81,-7,-1
3082,./sequences/prot-0616.fa,./sequences/prot-0819.fa,29,neg,82,-7,-1
3083,./sequences/prot-0631.fa,./sequences/prot-0386.fa,26,neg,83,-7,-1
3084,./sequences/prot-0648.fa,./sequences/prot-0022.fa,22,neg,84,-7,-1
3085,./sequences/prot-0665.fa,./sequences/prot-0100.fa,37,neg,85,-7,-1
3086,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-7,-1
3087,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-7,-1
3088,./sequences/prot-0716.fa,./sequences/prot-0710.fa,23,neg,88,-7,-1
3089,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-7,-1
3090,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-7,-1
3091,./sequences/prot-0772.fa,./sequences/prot-0886.fa,23,neg,91,-7,-1
3092,./sequences/prot-0791.fa,./sequences/prot-0245.fa,28,neg,92,-7,-1
3093,./sequences/prot-0805.fa,./sequences/prot-0261.fa,21,neg,93,-7,-1
3094,./sequences/prot-0821.fa,./sequences/prot-0591.fa,30,neg,94,-7,-1
3095,./sequences/prot-0843.fa,./sequences/prot-0026.fa,17,neg,95,-7,-1
3096,./sequences/prot-0860.fa,./sequences/prot-0510.fa,16,neg,96,-7,-1
3097,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-7,-1
3098,./sequences/prot-0900.fa,./sequences/prot-0264.fa,28,neg,98,-7,-1
3099,./sequences/prot-0915.fa,./sequences/prot-0407.fa,28,neg,99,-7,-1
3100,./sequences/prot-0004.fa,./sequences/prot-0008.fa,30,pos,0,-7,-2
3101,./sequences/prot-0031.fa,./sequences/prot-0034.fa,40,pos,1,-7,-2
3102,./sequences/prot-0047.fa,./sequences/prot-0050.fa,32,pos,2,-7,-2
3103,./sequences/prot-0065.fa,./sequences/prot-0069.fa,60,pos,3,-7,-2
3104,./sequences/prot-0077.fa,./sequences/prot-0082.fa,64,pos,4,-7,-2
3105,./sequences/prot-0098.fa,./sequences/prot-0102.fa,24,pos,5,-7,-2
3106,./sequences/prot-0124.fa,./sequences/prot-0125.fa,38,pos,6,-7,-2
3107,./sequences/prot-0166.fa,./sequences/prot-0177.fa,22,pos,7,-7,-2
3108,./sequences/prot-0170.fa,./sequences/prot-0173.fa,25,pos,8,-7,-2
3109,./sequences/prot-0175.fa,./sequences/prot-0178.fa,28,pos,9,-7,-2
3110,./sequences/prot-0187.fa,./sequences/prot-0190.fa,36,pos,10,-7,-2
3111,./sequences/prot-0240.fa,./sequences/prot-0242.fa,29,pos,11,-7,-2
3112,./sequences/prot-0271.fa,./sequences/prot-0275.fa,56,pos,12,-7,-2
3113,./sequences/prot-0298.fa,./sequences/prot-0300.fa,44,pos,13,-7,-2
3114,./sequences/prot-0326.fa,./sequences/prot-0327.fa,102,pos,14,-7,-2
3115,./sequences/prot-0354.fa,./sequences/prot-0355.fa,30,pos,15,-7,-2
3116,./sequences/prot-0357.fa,./sequences/prot-0360.fa,26,pos,16,-7,-2
3117,./sequences/prot-0361.fa,./sequences/prot-0364.fa,46,pos,17,-7,-2
3118,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-7,-2
3119,./sequences/prot-0380.fa,./sequences/prot-0384.fa,32,pos,19,-7,-2
3120,./sequences/prot-0384.fa,./sequences/prot-0392.fa,29,pos,20,-7,-2
3121,./sequences/prot-0410.fa,./sequences/prot-0412.fa,35,pos,21,-7,-2
3122,./sequences/prot-0459.fa,./sequences/prot-0461.fa,27,pos,22,-7,-2
3123,./sequences/prot-0465.fa,./sequences/prot-0466.fa,48,pos,23,-7,-2
3124,./sequences/prot-0484.fa,./sequences/prot-0485.fa,82,pos,24,-7,-2
3125,./sequences/prot-0507.fa,./sequences/prot-0509.fa,23,pos,25,-7,-2
3126,./sequences/prot-0533.fa,./sequences/prot-0534.fa,57,pos,26,-7,-2
3127,./sequences/prot-0570.fa,./sequences/prot-0572.fa,36,pos,27,-7,-2
3128,./sequences/prot-0580.fa,./sequences/prot-0615.fa,26,pos,28,-7,-2
3129,./sequences/prot-0582.fa,./sequences/prot-0586.fa,30,pos,29,-7,-2
3130,./sequences/prot-0583.fa,./sequences/prot-0598.fa,39,pos,30,-7,-2
3131,./sequences/prot-0584.fa,./sequences/prot-0611.fa,38,pos,31,-7,-2
3132,./sequences/prot-0586.fa,./sequences/prot-0590.fa,50,pos,32,-7,-2
3133,./sequences/prot-0587.fa,./sequences/prot-0606.fa,38,pos,33,-7,-2
3134,./sequences/prot-0589.fa,./sequences/prot-0591.fa,30,pos,34,-7,-2
3135,./sequences/prot-0590.fa,./sequences/prot-0610.fa,33,pos,35,-7,-2
3136,./sequences/prot-0592.fa,./sequences/prot-0601.fa,25,pos,36,-7,-2
3137,./sequences/prot-0594.fa,./sequences/prot-0596.fa,30,pos,37,-7,-2
3138,./sequences/prot-0595.fa,./sequences/prot-0620.fa,25,pos,38,-7,-2
3139,./sequences/prot-0597.fa,./sequences/prot-0621.fa,16,pos,39,-7,-2
3140,./sequences/prot-0600.fa,./sequences/prot-0605.fa,16,pos,40,-7,-2
3141,./sequences/prot-0602.fa,./sequences/prot-0616.fa,22,pos,41,-7,-2
3142,./sequences/prot-0605.fa,./sequences/prot-0615.fa,16,pos,42,-7,-2
3143,./sequences/prot-0609.fa,./sequences/prot-0611.fa,63,pos,43,-7,-2
3144,./sequences/prot-0614.fa,./sequences/prot-0616.fa,125,pos,44,-7,-2
3145,./sequences/prot-0659.fa,./sequences/prot-0661.fa,38,pos,45,-7,-2
3146,./sequences/prot-0735.fa,./sequences/prot-0736.fa,41,pos,46,-7,-2
3147,./sequences/prot-0776.fa,./sequences/prot-0779.fa,276,pos,47,-7,-2
